sku,store_view_code,price,special_price,special_price_from_date,special_price_to_date,regular_price_per_weight_unit,special_price_per_weight_unit,product_online
75562362,"thailand_gf_th",669,669,25-JAN-24,25-JAN-24,669,669,2
75562362,"thailand_hy_th",669,519,25-JAN-24,21-FEB-24,669,519,1
75562365,"thailand_gf_th",320,320,25-JAN-24,25-JAN-24,320,320,2
75562365,"thailand_hy_th",320,279,25-JAN-24,21-FEB-24,320,279,1
75562366,"thailand_gf_th",320,320,25-JAN-24,25-JAN-24,320,320,2
75562366,"thailand_hy_th",320,279,25-JAN-24,21-FEB-24,320,279,1
75562388,"thailand_gf_th",368,368,25-JAN-24,25-JAN-24,368,368,2
75562388,"thailand_hy_th",368,328,25-JAN-24,21-FEB-24,368,328,1
75562389,"thailand_gf_th",368,368,25-JAN-24,25-JAN-24,368,368,2
75562389,"thailand_hy_th",368,328,25-JAN-24,21-FEB-24,368,328,1
8336660,"thailand_hy_th",399,349,25-JAN-24,21-FEB-24,399,349,1
8336725,"thailand_gf_th",359,289,24-JAN-24,21-FEB-24,359,289,1
8336725,"thailand_hy_th",359,289,25-JAN-24,21-FEB-24,359,289,1
8348022,"thailand_gf_th",45,45,25-JAN-24,25-JAN-24,45,45,1
8348022,"thailand_hy_th",45,45,25-JAN-24,25-JAN-24,45,45,1
8348049,"thailand_gf_th",39,39,25-JAN-24,25-JAN-24,39,39,1
8348049,"thailand_hy_th",39,39,25-JAN-24,25-JAN-24,39,39,1
8348499,"thailand_gf_th",399,399,25-JAN-24,25-JAN-24,399,399,1
8348499,"thailand_hy_th",399,299,25-JAN-24,21-FEB-24,399,299,1
8350124,"thailand_gf_th",52,52,25-JAN-24,25-JAN-24,52,52,1
8350124,"thailand_hy_th",49.5,47,25-JAN-24,21-FEB-24,49.5,47,1
8362289,"thailand_gf_th",47,47,25-JAN-24,25-JAN-24,47,47,1
8362289,"thailand_hy_th",47,40,25-JAN-24,21-FEB-24,47,40,1
8363404,"thailand_gf_th",299,259,24-JAN-24,21-FEB-24,299,259,1
8363404,"thailand_hy_th",299,259,25-JAN-24,21-FEB-24,299,259,1
8384479,"thailand_gf_th",38,35,25-JAN-24,21-FEB-24,38,35,1
75554806,"thailand_hy_th",169,149,25-JAN-24,21-FEB-24,169,149,1
75554807,"thailand_gf_th",139,139,25-JAN-24,25-JAN-24,139,139,2
75554807,"thailand_hy_th",139,125,25-JAN-24,21-FEB-24,139,125,1
75554808,"thailand_gf_th",139,139,25-JAN-24,25-JAN-24,139,139,2
75554808,"thailand_hy_th",139,125,25-JAN-24,21-FEB-24,139,125,1
75554809,"thailand_gf_th",139,139,25-JAN-24,25-JAN-24,139,139,2
75554809,"thailand_hy_th",139,125,25-JAN-24,21-FEB-24,139,125,1
75554810,"thailand_gf_th",89,89,25-JAN-24,25-JAN-24,89,89,2
75554810,"thailand_hy_th",89,79,25-JAN-24,21-FEB-24,89,79,1
75554811,"thailand_gf_th",89,89,25-JAN-24,25-JAN-24,89,89,2
75554811,"thailand_hy_th",89,79,25-JAN-24,21-FEB-24,89,79,1
75554812,"thailand_gf_th",89,89,25-JAN-24,25-JAN-24,89,89,2
75554812,"thailand_hy_th",89,79,25-JAN-24,21-FEB-24,89,79,1
75554916,"thailand_gf_th",39,35,25-JAN-24,21-FEB-24,39,35,1
75554916,"thailand_hy_th",39,39,25-JAN-24,25-JAN-24,39,39,1
75552795,"thailand_gf_th",49,30,25-JAN-24,31-JAN-24,49,30,1
75552795,"thailand_hy_th",49,30,25-JAN-24,31-JAN-24,49,30,1
75552796,"thailand_gf_th",49,30,25-JAN-24,31-JAN-24,49,30,1
75552796,"thailand_hy_th",49,30,25-JAN-24,31-JAN-24,49,30,1
75552805,"thailand_gf_th",39,30,25-JAN-24,21-FEB-24,39,30,1
75552805,"thailand_hy_th",39,30,25-JAN-24,21-FEB-24,39,30,1
75552806,"thailand_gf_th",39,30,25-JAN-24,21-FEB-24,39,30,1
75552806,"thailand_hy_th",39,30,25-JAN-24,21-FEB-24,39,30,1
75552807,"thailand_gf_th",85,75,25-JAN-24,21-FEB-24,85,75,1
75552807,"thailand_hy_th",85,75,25-JAN-24,21-FEB-24,85,75,1
75552808,"thailand_gf_th",85,75,25-JAN-24,21-FEB-24,85,75,1
75552808,"thailand_hy_th",85,75,25-JAN-24,21-FEB-24,85,75,1
75552810,"thailand_gf_th",699,299,25-JAN-24,21-FEB-24,699,299,2
75552810,"thailand_hy_th",699,699,25-JAN-24,25-JAN-24,699,699,1
75552922,"thailand_gf_th",145,145,25-JAN-24,25-JAN-24,145,145,1
75552922,"thailand_hy_th",145,125,25-JAN-24,21-FEB-24,145,125,1
75562447,"thailand_gf_th",320,320,25-JAN-24,25-JAN-24,320,320,2
75562447,"thailand_hy_th",320,279,25-JAN-24,21-FEB-24,320,279,1
75562448,"thailand_gf_th",320,320,25-JAN-24,25-JAN-24,320,320,2
75562448,"thailand_hy_th",320,279,25-JAN-24,21-FEB-24,320,279,1
75563927,"thailand_gf_th",115,115,25-JAN-24,25-JAN-24,115,115,2
75563927,"thailand_hy_th",115,105,25-JAN-24,21-FEB-24,115,105,1
75563928,"thailand_gf_th",115,115,25-JAN-24,25-JAN-24,115,115,2
75563928,"thailand_hy_th",115,105,25-JAN-24,21-FEB-24,115,105,1
75563929,"thailand_gf_th",115,115,25-JAN-24,25-JAN-24,115,115,2
75563929,"thailand_hy_th",115,105,25-JAN-24,21-FEB-24,115,105,1
75563938,"thailand_gf_th",159,159,25-JAN-24,25-JAN-24,159,159,1
75563938,"thailand_hy_th",159,139,25-JAN-24,21-FEB-24,159,139,1
75563939,"thailand_gf_th",119,119,25-JAN-24,25-JAN-24,119,119,2
75563939,"thailand_hy_th",119,99,25-JAN-24,21-FEB-24,119,99,1
75563940,"thailand_gf_th",119,99,25-JAN-24,21-FEB-24,119,99,1
75563940,"thailand_hy_th",119,99,25-JAN-24,21-FEB-24,119,99,1
9094210,"thailand_hy_th",185,165,25-JAN-24,21-FEB-24,185,165,1
9094229,"thailand_gf_th",185,165,25-JAN-24,21-FEB-24,185,165,1
9094229,"thailand_hy_th",185,165,25-JAN-24,21-FEB-24,185,165,1
9094482,"thailand_gf_th",14,14,25-JAN-24,25-JAN-24,14,14,1
9094482,"thailand_hy_th",14,10,25-JAN-24,21-FEB-24,14,10,1
9094490,"thailand_gf_th",14,14,25-JAN-24,25-JAN-24,14,14,1
9094490,"thailand_hy_th",14,10,25-JAN-24,21-FEB-24,14,10,1
9094504,"thailand_gf_th",14,14,25-JAN-24,25-JAN-24,14,14,1
9094504,"thailand_hy_th",14,10,25-JAN-24,21-FEB-24,14,10,1
909467,"thailand_gf_th",115,115,25-JAN-24,25-JAN-24,115,115,1
909467,"thailand_hy_th",115,108,25-JAN-24,21-FEB-24,115,108,1
9136126,"thailand_gf_th",139,139,25-JAN-24,25-JAN-24,139,139,2
9136126,"thailand_hy_th",139,125,25-JAN-24,21-FEB-24,139,125,1
9138935,"thailand_gf_th",49.5,49.5,25-JAN-24,25-JAN-24,49.5,49.5,2
9138935,"thailand_hy_th",49.5,47,25-JAN-24,21-FEB-24,49.5,47,1
9208550,"thailand_gf_th",30,30,25-JAN-24,25-JAN-24,30,30,1
75554917,"thailand_gf_th",39,35,25-JAN-24,21-FEB-24,39,35,1
75554917,"thailand_hy_th",39,39,25-JAN-24,25-JAN-24,39,39,1
75554918,"thailand_gf_th",39,39,25-JAN-24,25-JAN-24,39,39,1
75554918,"thailand_hy_th",39,35,25-JAN-24,21-FEB-24,39,35,1
75555032,"thailand_gf_th",20990,10990,25-JAN-24,28-JAN-24,20990,10990,2
75555032,"thailand_hy_th",20990,20990,25-JAN-24,25-JAN-24,20990,20990,1
75555233,"thailand_gf_th",4990,2990,25-JAN-24,21-FEB-24,4990,2990,2
75555233,"thailand_hy_th",4990,4990,25-JAN-24,25-JAN-24,4990,4990,1
75555341,"thailand_gf_th",20990,9990,25-JAN-24,21-FEB-24,20990,9990,2
75555341,"thailand_hy_th",20990,20990,25-JAN-24,25-JAN-24,20990,20990,1
75555372,"thailand_gf_th",169,169,25-JAN-24,25-JAN-24,169,169,2
75555372,"thailand_hy_th",169,149,25-JAN-24,21-FEB-24,169,149,1
75555427,"thailand_gf_th",369,369,25-JAN-24,25-JAN-24,369,369,2
75555427,"thailand_hy_th",369,332,25-JAN-24,21-FEB-24,369,332,1
75555555,"thailand_gf_th",89,89,25-JAN-24,25-JAN-24,89,89,2
75552923,"thailand_gf_th",145,145,25-JAN-24,25-JAN-24,145,145,1
75552923,"thailand_hy_th",145,125,25-JAN-24,21-FEB-24,145,125,1
75552924,"thailand_gf_th",145,145,25-JAN-24,25-JAN-24,145,145,1
75552924,"thailand_hy_th",145,125,25-JAN-24,21-FEB-24,145,125,1
75552948,"thailand_gf_th",91,91,25-JAN-24,25-JAN-24,91,91,1
75552948,"thailand_hy_th",91,85,25-JAN-24,21-FEB-24,91,85,1
75553043,"thailand_gf_th",498,498,25-JAN-24,25-JAN-24,498,498,1
75553043,"thailand_hy_th",498,498,25-JAN-24,25-JAN-24,498,498,2
75553044,"thailand_gf_th",355,355,25-JAN-24,25-JAN-24,355,355,1
75553044,"thailand_hy_th",355,355,25-JAN-24,25-JAN-24,355,355,2
75553054,"thailand_gf_th",99,99,25-JAN-24,25-JAN-24,99,99,1
75553054,"thailand_hy_th",99,92,25-JAN-24,21-FEB-24,99,92,1
75553055,"thailand_gf_th",99,99,25-JAN-24,25-JAN-24,99,99,1
75553055,"thailand_hy_th",99,92,25-JAN-24,21-FEB-24,99,92,1
75553056,"thailand_gf_th",99,99,25-JAN-24,25-JAN-24,99,99,1
75563941,"thailand_gf_th",119,99,25-JAN-24,21-FEB-24,119,99,1
75563941,"thailand_hy_th",119,99,25-JAN-24,21-FEB-24,119,99,1
75563942,"thailand_gf_th",129,129,25-JAN-24,25-JAN-24,129,129,2
75563942,"thailand_hy_th",129,109,25-JAN-24,21-FEB-24,129,109,1
75563943,"thailand_gf_th",199,199,25-JAN-24,25-JAN-24,199,199,2
75563943,"thailand_hy_th",199,179,25-JAN-24,21-FEB-24,199,179,1
75563944,"thailand_gf_th",199,199,25-JAN-24,25-JAN-24,199,199,2
75563944,"thailand_hy_th",199,179,25-JAN-24,21-FEB-24,199,179,1
75563945,"thailand_gf_th",199,199,25-JAN-24,25-JAN-24,199,199,2
75563945,"thailand_hy_th",199,179,25-JAN-24,21-FEB-24,199,179,1
75563968,"thailand_gf_th",890,890,25-JAN-24,25-JAN-24,890,890,2
75563968,"thailand_hy_th",890,445,25-JAN-24,21-FEB-24,890,445,1
75563969,"thailand_gf_th",890,890,25-JAN-24,25-JAN-24,890,890,2
75563969,"thailand_hy_th",890,445,25-JAN-24,21-FEB-24,890,445,1
75563970,"thailand_gf_th",890,890,25-JAN-24,25-JAN-24,890,890,2
779628,"thailand_hy_th",103,99,25-JAN-24,21-FEB-24,103,99,1
7824408,"thailand_gf_th",44,44,25-JAN-24,25-JAN-24,44,44,1
7824408,"thailand_hy_th",44,39,25-JAN-24,21-FEB-24,44,39,1
782998,"thailand_gf_th",30,26,25-JAN-24,21-FEB-24,30,26,1
782998,"thailand_hy_th",30,30,25-JAN-24,25-JAN-24,30,30,1
7855184,"thailand_gf_th",49.5,49.5,25-JAN-24,25-JAN-24,49.5,49.5,2
7855184,"thailand_hy_th",49.5,47,25-JAN-24,21-FEB-24,49.5,47,1
788775,"thailand_gf_th",79,79,25-JAN-24,25-JAN-24,79,79,2
788775,"thailand_hy_th",79,75,25-JAN-24,21-FEB-24,79,75,1
7909500,"thailand_gf_th",132,99,25-JAN-24,21-FEB-24,132,99,1
7909500,"thailand_hy_th",132,99,25-JAN-24,21-FEB-24,132,99,1
7909527,"thailand_gf_th",99,99,25-JAN-24,25-JAN-24,99,99,1
7909527,"thailand_hy_th",99,69,25-JAN-24,21-FEB-24,99,69,1
7920636,"thailand_gf_th",70,64,25-JAN-24,21-FEB-24,70,64,1
7920636,"thailand_hy_th",70,64,25-JAN-24,21-FEB-24,70,64,1
792756,"thailand_gf_th",124,124,25-JAN-24,25-JAN-24,124,124,1
75555555,"thailand_hy_th",89,79,25-JAN-24,21-FEB-24,89,79,1
75555556,"thailand_gf_th",119,119,25-JAN-24,25-JAN-24,119,119,2
75555556,"thailand_hy_th",119,99,25-JAN-24,21-FEB-24,119,99,1
75555561,"thailand_gf_th",129,129,25-JAN-24,25-JAN-24,129,129,2
75555561,"thailand_hy_th",129,129,25-JAN-24,25-JAN-24,129,129,1
75555562,"thailand_gf_th",149,149,25-JAN-24,25-JAN-24,149,149,2
75555562,"thailand_hy_th",149,149,25-JAN-24,25-JAN-24,149,149,1
75555563,"thailand_gf_th",159,159,25-JAN-24,25-JAN-24,159,159,2
75555563,"thailand_hy_th",159,159,25-JAN-24,25-JAN-24,159,159,1
75555564,"thailand_gf_th",169,169,25-JAN-24,25-JAN-24,169,169,2
75555564,"thailand_hy_th",169,169,25-JAN-24,25-JAN-24,169,169,1
75555565,"thailand_gf_th",169,169,25-JAN-24,25-JAN-24,169,169,2
75555565,"thailand_hy_th",169,169,25-JAN-24,25-JAN-24,169,169,1
75555573,"thailand_gf_th",49,49,25-JAN-24,25-JAN-24,49,49,2
75555573,"thailand_hy_th",49,49,25-JAN-24,25-JAN-24,49,49,1
75553056,"thailand_hy_th",99,92,25-JAN-24,21-FEB-24,99,92,1
75553057,"thailand_gf_th",99,99,25-JAN-24,25-JAN-24,99,99,1
75553057,"thailand_hy_th",99,92,25-JAN-24,21-FEB-24,99,92,1
75553058,"thailand_gf_th",99,99,25-JAN-24,25-JAN-24,99,99,1
75553058,"thailand_hy_th",99,92,25-JAN-24,21-FEB-24,99,92,1
75553092,"thailand_gf_th",149,149,25-JAN-24,25-JAN-24,149,149,2
75553092,"thailand_hy_th",149,129,25-JAN-24,21-FEB-24,149,129,1
75553099,"thailand_gf_th",65,65,25-JAN-24,25-JAN-24,65,65,2
75553099,"thailand_hy_th",65,59,25-JAN-24,21-FEB-24,65,59,1
75553100,"thailand_gf_th",65,65,25-JAN-24,25-JAN-24,65,65,2
75553100,"thailand_hy_th",65,59,25-JAN-24,21-FEB-24,65,59,1
75553105,"thailand_gf_th",169,169,25-JAN-24,25-JAN-24,169,169,1
75553105,"thailand_hy_th",169,169,25-JAN-24,25-JAN-24,169,169,2
75553141,"thailand_gf_th",339,299,25-JAN-24,21-FEB-24,339,299,1
75553141,"thailand_hy_th",339,339,25-JAN-24,25-JAN-24,339,339,1
75563970,"thailand_hy_th",890,445,25-JAN-24,21-FEB-24,890,445,1
75564367,"thailand_gf_th",1290,1290,25-JAN-24,25-JAN-24,1290,1290,2
75564367,"thailand_hy_th",1290,690,25-JAN-24,21-FEB-24,1290,690,1
75564649,"thailand_gf_th",199,199,25-JAN-24,25-JAN-24,199,199,2
75564649,"thailand_hy_th",199,159,25-JAN-24,31-JAN-24,199,159,1
75564650,"thailand_gf_th",199,199,25-JAN-24,25-JAN-24,199,199,2
75564650,"thailand_hy_th",199,159,25-JAN-24,31-JAN-24,199,159,1
75564651,"thailand_gf_th",199,159,25-JAN-24,31-JAN-24,199,159,2
75564651,"thailand_hy_th",199,159,25-JAN-24,31-JAN-24,199,159,1
75564704,"thailand_gf_th",20,17,25-JAN-24,21-FEB-24,20,17,1
75564704,"thailand_hy_th",20,20,25-JAN-24,25-JAN-24,20,20,1
75564745,"thailand_gf_th",1199,1199,25-JAN-24,25-JAN-24,1199,1199,2
75564745,"thailand_hy_th",1199,599,25-JAN-24,21-FEB-24,1199,599,1
75564750,"thailand_gf_th",45,45,25-JAN-24,25-JAN-24,45,45,1
75564750,"thailand_hy_th",45,39,25-JAN-24,21-FEB-24,45,39,1
8384479,"thailand_hy_th",38,35,25-JAN-24,21-FEB-24,38,35,1
8410542,"thailand_gf_th",990,719,25-JAN-24,21-FEB-24,990,719,2
8410542,"thailand_hy_th",990,739,01-JAN-24,31-JAN-24,990,739,1
841781,"thailand_gf_th",489,489,25-JAN-24,25-JAN-24,489,489,1
841781,"thailand_hy_th",489,389,25-JAN-24,21-FEB-24,489,389,1
8574405,"thailand_gf_th",49,49,25-JAN-24,25-JAN-24,49,49,1
8574405,"thailand_hy_th",49,45,25-JAN-24,21-FEB-24,49,45,1
8582009,"thailand_gf_th",11,11,25-JAN-24,25-JAN-24,11,11,1
8582009,"thailand_hy_th",10,10,25-JAN-24,25-JAN-24,10,10,1
86142,"thailand_gf_th",132,128,25-JAN-24,21-FEB-24,132,128,1
86142,"thailand_hy_th",132,128,25-JAN-24,21-FEB-24,132,128,1
8797919,"thailand_gf_th",112,90,25-JAN-24,21-FEB-24,112,90,1
8797919,"thailand_hy_th",112,90,25-JAN-24,21-FEB-24,112,90,1
8797927,"thailand_gf_th",112,112,25-JAN-24,25-JAN-24,112,112,1
8797927,"thailand_hy_th",112,90,25-JAN-24,21-FEB-24,112,90,1
75555574,"thailand_gf_th",59,59,25-JAN-24,25-JAN-24,59,59,2
75555574,"thailand_hy_th",59,59,25-JAN-24,25-JAN-24,59,59,1
75555575,"thailand_gf_th",79,79,25-JAN-24,25-JAN-24,79,79,2
75555575,"thailand_hy_th",79,79,25-JAN-24,25-JAN-24,79,79,1
75555576,"thailand_gf_th",89,89,25-JAN-24,25-JAN-24,89,89,2
75555576,"thailand_hy_th",89,89,25-JAN-24,25-JAN-24,89,89,1
75555577,"thailand_gf_th",69,69,25-JAN-24,25-JAN-24,69,69,2
75555577,"thailand_hy_th",69,69,25-JAN-24,25-JAN-24,69,69,1
75555578,"thailand_gf_th",89,89,25-JAN-24,25-JAN-24,89,89,2
75555578,"thailand_hy_th",89,89,25-JAN-24,25-JAN-24,89,89,1
75555587,"thailand_gf_th",399,259,25-JAN-24,21-FEB-24,399,259,1
75555587,"thailand_hy_th",399,399,25-JAN-24,25-JAN-24,399,399,1
75555588,"thailand_gf_th",799,529,25-JAN-24,21-FEB-24,799,529,2
75555588,"thailand_hy_th",799,799,25-JAN-24,25-JAN-24,799,799,1
75555589,"thailand_gf_th",1190,849,25-JAN-24,21-FEB-24,1190,849,2
75555589,"thailand_hy_th",1190,1190,25-JAN-24,25-JAN-24,1190,1190,1
75553142,"thailand_gf_th",339,299,25-JAN-24,21-FEB-24,339,299,1
75553142,"thailand_hy_th",339,339,25-JAN-24,25-JAN-24,339,339,1
75553143,"thailand_gf_th",339,299,25-JAN-24,21-FEB-24,339,299,1
75553143,"thailand_hy_th",339,339,25-JAN-24,25-JAN-24,339,339,1
75553144,"thailand_gf_th",359,329,25-JAN-24,21-FEB-24,359,329,1
75553144,"thailand_hy_th",359,359,25-JAN-24,25-JAN-24,359,359,1
75553156,"thailand_gf_th",2590,1890,25-JAN-24,21-FEB-24,2590,1890,2
75553156,"thailand_hy_th",2590,2590,25-JAN-24,25-JAN-24,2590,2590,1
75553165,"thailand_gf_th",359,329,25-JAN-24,21-FEB-24,359,329,1
75553165,"thailand_hy_th",359,359,25-JAN-24,25-JAN-24,359,359,1
75553166,"thailand_gf_th",359,329,25-JAN-24,21-FEB-24,359,329,1
75553166,"thailand_hy_th",359,359,25-JAN-24,25-JAN-24,359,359,1
75553167,"thailand_gf_th",459,419,25-JAN-24,21-FEB-24,459,419,1
75553167,"thailand_hy_th",459,459,25-JAN-24,25-JAN-24,459,459,1
75553168,"thailand_gf_th",459,419,25-JAN-24,21-FEB-24,459,419,1
75553168,"thailand_hy_th",459,459,25-JAN-24,25-JAN-24,459,459,1
75553169,"thailand_gf_th",459,419,25-JAN-24,21-FEB-24,459,419,1
75553169,"thailand_hy_th",459,459,25-JAN-24,25-JAN-24,459,459,1
75553170,"thailand_gf_th",119,99,25-JAN-24,21-FEB-24,119,99,1
75564751,"thailand_gf_th",45,45,25-JAN-24,25-JAN-24,45,45,1
75564751,"thailand_hy_th",45,39,25-JAN-24,21-FEB-24,45,39,1
75564752,"thailand_gf_th",109,109,25-JAN-24,25-JAN-24,109,109,2
75564752,"thailand_hy_th",109,89,25-JAN-24,21-FEB-24,109,89,1
75564753,"thailand_gf_th",109,109,25-JAN-24,25-JAN-24,109,109,2
75564753,"thailand_hy_th",109,89,25-JAN-24,21-FEB-24,109,89,1
75564844,"thailand_gf_th",459,459,25-JAN-24,25-JAN-24,459,459,2
75564844,"thailand_hy_th",459,299,25-JAN-24,21-FEB-24,459,299,1
75564845,"thailand_gf_th",459,459,25-JAN-24,25-JAN-24,459,459,2
75564845,"thailand_hy_th",459,299,25-JAN-24,21-FEB-24,459,299,1
75564846,"thailand_gf_th",459,459,25-JAN-24,25-JAN-24,459,459,2
75564846,"thailand_hy_th",459,299,25-JAN-24,21-FEB-24,459,299,1
75564867,"thailand_gf_th",459,459,25-JAN-24,25-JAN-24,459,459,2
75564867,"thailand_hy_th",459,299,25-JAN-24,21-FEB-24,459,299,1
75566073,"thailand_gf_th",179,119,25-JAN-24,21-FEB-24,179,119,2
8087458,"thailand_gf_th",21,18,25-JAN-24,21-FEB-24,21,18,1
8087458,"thailand_hy_th",21,18,25-JAN-24,21-FEB-24,21,18,1
8099391,"thailand_gf_th",92,84,25-JAN-24,21-FEB-24,92,84,1
8099391,"thailand_hy_th",89,89,25-JAN-24,25-JAN-24,89,89,1
8113947,"thailand_gf_th",119,119,25-JAN-24,25-JAN-24,119,119,2
8113947,"thailand_hy_th",119,109,25-JAN-24,21-FEB-24,119,109,1
8117586,"thailand_gf_th",85,79,25-JAN-24,21-FEB-24,85,79,1
8117586,"thailand_hy_th",85,79,25-JAN-24,21-FEB-24,85,79,1
8126771,"thailand_gf_th",55,43,25-JAN-24,21-FEB-24,55,43,1
8126771,"thailand_hy_th",55,43,25-JAN-24,21-FEB-24,55,43,1
8141770,"thailand_gf_th",55,55,25-JAN-24,25-JAN-24,55,55,1
8141770,"thailand_hy_th",57,55,25-JAN-24,21-FEB-24,57,55,1
8141797,"thailand_gf_th",55,55,25-JAN-24,25-JAN-24,55,55,1
8141797,"thailand_hy_th",57,55,25-JAN-24,21-FEB-24,57,55,1
8142173,"thailand_gf_th",62,45,25-JAN-24,21-FEB-24,62,45,1
8142173,"thailand_hy_th",62,45,25-JAN-24,21-FEB-24,62,45,1
75555590,"thailand_gf_th",1190,849,25-JAN-24,21-FEB-24,1190,849,2
75555590,"thailand_hy_th",1190,1190,25-JAN-24,25-JAN-24,1190,1190,1
75555616,"thailand_gf_th",199,100,25-JAN-24,21-FEB-24,199,100,2
75555616,"thailand_hy_th",199,100,25-JAN-24,21-FEB-24,199,100,1
75555903,"thailand_gf_th",50,39,25-JAN-24,21-FEB-24,50,39,2
75555903,"thailand_hy_th",50,39,25-JAN-24,21-FEB-24,50,39,1
75555911,"thailand_gf_th",95,95,25-JAN-24,25-JAN-24,95,95,1
75555911,"thailand_hy_th",95,66.5,25-JAN-24,21-FEB-24,95,66.5,2
75555912,"thailand_gf_th",95,95,25-JAN-24,25-JAN-24,95,95,1
75555912,"thailand_hy_th",95,66.5,25-JAN-24,21-FEB-24,95,66.5,2
75556148,"thailand_gf_th",199,129,25-JAN-24,21-FEB-24,199,129,1
75556148,"thailand_hy_th",199,199,25-JAN-24,25-JAN-24,199,199,1
75556149,"thailand_gf_th",799,529,25-JAN-24,21-FEB-24,799,529,2
75556149,"thailand_hy_th",799,799,25-JAN-24,25-JAN-24,799,799,1
75556168,"thailand_gf_th",99,99,25-JAN-24,25-JAN-24,99,99,2
75556168,"thailand_hy_th",99,99,25-JAN-24,25-JAN-24,99,99,1
75553170,"thailand_hy_th",119,119,25-JAN-24,25-JAN-24,119,119,1
75553171,"thailand_gf_th",119,99,25-JAN-24,21-FEB-24,119,99,1
75553171,"thailand_hy_th",119,119,25-JAN-24,25-JAN-24,119,119,1
75553172,"thailand_gf_th",119,99,25-JAN-24,21-FEB-24,119,99,1
75553172,"thailand_hy_th",119,119,25-JAN-24,25-JAN-24,119,119,1
75553173,"thailand_gf_th",479,429,25-JAN-24,21-FEB-24,479,429,1
75553173,"thailand_hy_th",479,479,25-JAN-24,25-JAN-24,479,479,1
75553174,"thailand_gf_th",479,429,25-JAN-24,21-FEB-24,479,429,1
75553174,"thailand_hy_th",479,479,25-JAN-24,25-JAN-24,479,479,1
75553175,"thailand_gf_th",479,429,25-JAN-24,21-FEB-24,479,429,1
75553175,"thailand_hy_th",479,479,25-JAN-24,25-JAN-24,479,479,1
75553176,"thailand_gf_th",139,109,25-JAN-24,31-JAN-24,139,109,2
75553176,"thailand_hy_th",139,109,25-JAN-24,31-JAN-24,139,109,1
75553177,"thailand_gf_th",139,109,25-JAN-24,31-JAN-24,139,109,2
75553177,"thailand_hy_th",139,109,25-JAN-24,31-JAN-24,139,109,1
75553178,"thailand_gf_th",112,99,04-JAN-24,14-FEB-24,112,99,2
75553178,"thailand_hy_th",112,99,25-JAN-24,14-FEB-24,112,99,1
75566073,"thailand_hy_th",179,179,25-JAN-24,25-JAN-24,179,179,1
75566074,"thailand_gf_th",269,269,25-JAN-24,25-JAN-24,269,269,2
75566074,"thailand_hy_th",269,179,25-JAN-24,21-FEB-24,269,179,1
75566077,"thailand_gf_th",45,39,25-JAN-24,21-FEB-24,45,39,1
75566077,"thailand_hy_th",45,45,25-JAN-24,25-JAN-24,45,45,1
75566080,"thailand_gf_th",46,34.5,25-JAN-24,21-FEB-24,46,34.5,1
75566080,"thailand_hy_th",46,46,25-JAN-24,25-JAN-24,46,46,1
75566083,"thailand_gf_th",50,50,25-JAN-24,25-JAN-24,50,50,1
75566083,"thailand_hy_th",50,47,25-JAN-24,21-FEB-24,50,47,1
75566084,"thailand_gf_th",50,50,25-JAN-24,25-JAN-24,50,50,1
75566084,"thailand_hy_th",50,47,25-JAN-24,21-FEB-24,50,47,1
75566085,"thailand_gf_th",50,50,25-JAN-24,25-JAN-24,50,50,1
75566085,"thailand_hy_th",50,47,25-JAN-24,21-FEB-24,50,47,1
75566086,"thailand_gf_th",50.5,50.5,25-JAN-24,25-JAN-24,50.5,50.5,1
75566086,"thailand_hy_th",50.5,48,25-JAN-24,21-FEB-24,50.5,48,1
792756,"thailand_hy_th",124,99,25-JAN-24,21-FEB-24,124,99,1
7938217,"thailand_gf_th",156,156,25-JAN-24,25-JAN-24,156,156,1
7938217,"thailand_hy_th",156,134,25-JAN-24,21-FEB-24,156,134,1
7938225,"thailand_gf_th",284,284,25-JAN-24,25-JAN-24,284,284,2
7938225,"thailand_hy_th",284,249,25-JAN-24,21-FEB-24,284,249,1
7938489,"thailand_gf_th",98,98,25-JAN-24,25-JAN-24,98,98,1
7938489,"thailand_hy_th",98,69,25-JAN-24,07-FEB-24,98,69,1
795380,"thailand_gf_th",269,269,25-JAN-24,25-JAN-24,269,269,1
795380,"thailand_hy_th",269,249,25-JAN-24,21-FEB-24,269,249,1
7962711,"thailand_gf_th",238,238,25-JAN-24,25-JAN-24,238,238,1
7962711,"thailand_hy_th",238,232,25-JAN-24,21-FEB-24,238,232,1
7962819,"thailand_gf_th",49,42,25-JAN-24,31-JAN-24,49,42,1
7962819,"thailand_hy_th",49,42,25-JAN-24,31-JAN-24,49,42,1
7962843,"thailand_gf_th",49,42,25-JAN-24,31-JAN-24,49,42,1
7962843,"thailand_hy_th",49,42,25-JAN-24,31-JAN-24,49,42,1
75556169,"thailand_gf_th",89,89,25-JAN-24,25-JAN-24,89,89,2
75556169,"thailand_hy_th",89,89,25-JAN-24,25-JAN-24,89,89,1
75556170,"thailand_gf_th",59,59,25-JAN-24,25-JAN-24,59,59,2
75556170,"thailand_hy_th",59,59,25-JAN-24,25-JAN-24,59,59,1
75556171,"thailand_gf_th",89,89,25-JAN-24,25-JAN-24,89,89,2
75556171,"thailand_hy_th",89,89,25-JAN-24,25-JAN-24,89,89,1
75556172,"thailand_gf_th",89,89,25-JAN-24,25-JAN-24,89,89,2
